Geography,Geographic Area Name,Total Population,Population (Male),Population (Female),Population (Under 5 years old),Population (5-9 years old),Population (10-14 years old),Population (15-19 years old),Population (20-24 years old),Population (25-34 years old),Population (35-44 years old),Population (45-54 years old),Population (55-59 years old),Population (60-64 years old),Population (65-74 years old),Population (75-84 years old),Population (85+ years old),Race (One Race),Race (Two or More Races),Race (one: white),Race (one: black or African American),Race (one: native American),Race (one: black or Asian),Race (one: Pacific Islander),Race (one: Other),Race (two+: white and black or African American),Race (two+: white and Native American),Race (two+: white and Asian),Race (two+: black and Native American,Race (Hispanic or Latino),Race (Not Hispanic or Latino)
1400000US06037576801,"Census Tract 5768.01, Los Angeles County, California",3699,1677,2022,227,254,215,101,101,813,815,355,199,193,178,100,148,3506,193,2476,563,0,180,0,287,0,0,5,0,1608,2091
1400000US06037576802,"Census Tract 5768.02, Los Angeles County, California",3938,2093,1845,129,58,137,124,147,1145,699,601,212,181,416,44,45,3791,147,2415,721,39,381,10,225,11,51,27,0,1174,2764
1400000US06037576901,"Census Tract 5769.01, Los Angeles County, California",4992,2629,2363,349,308,213,246,339,1225,615,897,231,275,274,19,1,4930,62,2631,603,48,941,0,707,31,8,8,0,2568,2424
1400000US06037576903,"Census Tract 5769.03, Los Angeles County, California",3327,1588,1739,166,162,252,256,202,821,604,385,158,85,172,27,37,3228,99,2043,436,8,381,0,360,0,10,31,0,1910,1417
1400000US06037576904,"Census Tract 5769.04, Los Angeles County, California",3050,1365,1685,150,91,318,100,215,801,525,277,247,100,163,50,13,2831,219,1616,491,22,253,0,449,28,17,23,0,1331,1719
1400000US06037577000,"Census Tract 5770, Los Angeles County, California",7064,3580,3484,310,287,236,252,712,1975,1160,1028,273,249,391,144,47,6742,322,3797,1085,104,997,0,759,81,43,133,0,1882,5182
1400000US06037577100,"Census Tract 5771, Los Angeles County, California",6966,3397,3569,594,224,171,345,200,1919,1224,746,430,345,377,280,111,6384,582,5092,389,43,720,0,140,94,159,13,0,1728,5238
1400000US06037577200,"Census Tract 5772, Los Angeles County, California",5758,2720,3038,131,87,109,176,439,1030,1271,1132,571,280,340,168,24,5595,163,4510,207,0,572,0,306,30,41,34,0,1319,4439
1400000US06037577300,"Census Tract 5773, Los Angeles County, California",5594,2871,2723,199,63,157,142,212,1431,953,971,428,418,460,124,36,5104,490,4152,34,15,373,257,273,0,68,64,0,970,4624
1400000US06037577400,"Census Tract 5774, Los Angeles County, California",2771,1328,1443,160,109,81,114,111,483,458,442,248,166,318,46,35,2680,91,2382,24,15,112,0,147,37,0,9,0,477,2294
1400000US06037577501,"Census Tract 5775.01, Los Angeles County, California",3398,1652,1746,41,88,108,130,144,315,240,448,422,314,638,337,173,3260,138,2881,50,9,298,0,22,8,53,19,0,395,3003
1400000US06037577504,"Census Tract 5775.04, Los Angeles County, California",1420,742,678,41,73,75,90,23,135,119,237,145,151,213,85,33,1324,96,1199,41,0,77,0,7,24,0,67,0,146,1274
1400000US06037577602,"Census Tract 5776.02, Los Angeles County, California",3016,1453,1563,183,76,70,112,167,363,220,427,241,223,468,359,107,2795,221,2071,120,11,501,0,92,15,65,52,0,317,2699
1400000US06037577604,"Census Tract 5776.04, Los Angeles County, California",1632,823,809,16,21,11,133,130,165,180,227,161,117,291,149,31,1520,112,1424,38,0,55,0,3,80,0,11,0,184,1448
1400000US06037577605,"Census Tract 5776.05, Los Angeles County, California",4301,1960,2341,140,197,154,155,217,291,411,542,495,363,841,301,194,4191,110,3321,107,67,571,11,114,22,51,12,0,564,3737
1400000US06037577606,"Census Tract 5776.06, Los Angeles County, California",4067,1824,2243,334,255,353,201,190,456,772,597,294,130,289,99,97,3874,193,3543,163,0,79,44,45,0,42,47,0,963,3104
1400000US06037577700,"Census Tract 5777, Los Angeles County, California",4516,2202,2314,172,287,254,312,424,873,494,713,271,203,278,143,92,4076,440,1274,779,0,1100,73,850,13,0,6,23,2117,2399
1400000US06037577800,"Census Tract 5778, Los Angeles County, California",4659,2417,2242,308,440,346,325,371,613,564,728,129,233,281,107,214,4294,365,2658,1,3,287,0,1345,13,89,140,0,3342,1317
1400000US06037577900,"Census Tract 5779, Los Angeles County, California",5754,2899,2855,186,184,146,360,215,854,766,821,427,413,570,384,428,5399,355,2932,1104,9,1109,21,224,75,7,186,0,1186,4568
1400000US06037578000,"Census Tract 5780, Los Angeles County, California",6380,3313,3067,413,455,474,584,456,1133,726,771,383,457,399,109,20,5793,587,2886,473,65,853,121,1395,65,21,112,45,4322,2058
1400000US06037578100,"Census Tract 5781, Los Angeles County, California",2371,1044,1327,0,0,0,1418,734,80,0,18,10,25,46,12,28,2269,102,1788,113,6,313,5,44,6,7,54,0,522,1849
1400000US06037599000,"Census Tract 5990, Los Angeles County, California",3696,1929,1767,95,109,438,187,62,404,510,319,402,382,548,107,133,3558,138,3105,7,0,3,1,442,0,62,0,2,1866,1830
1400000US06037599100,"Census Tract 5991, Los Angeles County, California",710,430,280,0,0,14,62,248,109,22,55,26,74,100,0,0,657,53,539,14,0,32,38,34,17,0,8,0,91,619
1400000US06037600100,"Census Tract 6001, Los Angeles County, California",7419,3664,3755,672,518,561,660,611,1019,1161,993,429,296,284,168,47,7262,157,2157,1552,11,18,0,3524,0,0,0,0,5802,1617
1400000US06037600201,"Census Tract 6002.01, Los Angeles County, California",4720,2387,2333,445,393,400,411,519,601,720,622,204,177,105,68,55,3928,792,1410,1801,7,2,0,708,1,0,15,0,2789,1931
1400000US06037600202,"Census Tract 6002.02, Los Angeles County, California",7857,3513,4344,822,765,795,538,442,995,1121,772,263,325,806,201,12,7811,46,2716,2673,50,209,263,1900,9,0,17,0,4804,3053
1400000US06037600302,"Census Tract 6003.02, Los Angeles County, California",3074,1464,1610,124,227,314,231,119,312,406,510,126,300,207,148,50,3064,10,893,1935,93,11,0,132,10,0,0,0,1194,1880
1400000US06037600303,"Census Tract 6003.03, Los Angeles County, California",4038,1777,2261,382,342,571,280,180,724,564,412,139,120,201,54,69,3391,647,1283,1065,11,1,0,1031,106,0,0,0,2901,1137
1400000US06037600304,"Census Tract 6003.04, Los Angeles County, California",4010,1966,2044,306,495,357,231,317,691,665,419,250,81,103,61,34,3695,315,1680,1181,44,51,0,739,0,0,0,26,2843,1167
1400000US06037600400,"Census Tract 6004, Los Angeles County, California",4070,1538,2532,128,226,247,212,253,702,324,557,370,200,542,277,32,3908,162,463,3077,0,0,0,368,132,0,0,10,741,3329
1400000US06037600501,"Census Tract 6005.01, Los Angeles County, California",2767,1321,1446,218,243,198,104,112,348,339,238,219,83,298,303,64,2707,60,276,2003,33,45,0,350,5,0,0,0,602,2165
1400000US06037600601,"Census Tract 6006.01, Los Angeles County, California",2456,1192,1264,142,102,140,122,123,238,277,385,243,157,262,202,63,2280,176,21,2062,50,4,0,143,11,9,0,58,347,2109
1400000US06037600602,"Census Tract 6006.02, Los Angeles County, California",2795,1506,1289,332,251,199,215,185,517,255,416,82,75,94,30,144,2692,103,619,830,14,172,0,1057,0,0,0,0,1858,937
1400000US06037600702,"Census Tract 6007.02, Los Angeles County, California",4703,2149,2554,198,202,142,246,210,726,841,867,267,532,244,110,118,4687,16,539,3119,0,88,331,610,16,0,0,0,974,3729
1400000US06037600703,"Census Tract 6007.03, Los Angeles County, California",1709,624,1085,70,77,89,67,95,255,181,253,137,120,174,86,105,1565,144,125,1372,0,27,0,41,86,0,0,4,141,1568
1400000US06037600704,"Census Tract 6007.04, Los Angeles County, California",3254,1771,1483,13,177,155,142,166,574,279,503,322,189,336,346,52,3152,102,450,2404,0,135,0,163,67,0,18,0,421,2833
1400000US06037600801,"Census Tract 6008.01, Los Angeles County, California",3204,1652,1552,151,220,125,210,106,368,340,581,257,280,230,282,54,3048,156,176,2662,0,73,0,137,0,0,0,0,346,2858
1400000US06037600802,"Census Tract 6008.02, Los Angeles County, California",2586,1165,1421,41,19,59,92,193,504,252,371,276,288,361,86,44,2508,78,127,2110,0,38,67,166,0,0,0,21,300,2286
1400000US06037600902,"Census Tract 6009.02, Los Angeles County, California",6352,2494,3858,279,432,557,452,300,929,781,802,315,444,718,189,154,5714,638,1391,2953,22,138,0,1210,61,0,20,138,3206,3146
1400000US06037600911,"Census Tract 6009.11, Los Angeles County, California",3577,1921,1656,78,158,186,221,248,501,787,623,305,190,195,42,43,2805,772,1053,977,34,0,0,741,35,61,12,36,2179,1398
1400000US06037600912,"Census Tract 6009.12, Los Angeles County, California",5038,2591,2447,294,259,342,381,522,756,811,703,339,270,327,34,0,4634,404,2197,698,22,29,0,1688,12,0,0,0,4104,934
1400000US06037601001,"Census Tract 6010.01, Los Angeles County, California",2554,1286,1268,391,88,0,36,82,594,190,144,251,95,282,255,146,2073,481,572,1376,16,14,0,95,18,5,0,0,1054,1500
1400000US06037601002,"Census Tract 6010.02, Los Angeles County, California",5093,2257,2836,252,323,287,334,520,619,722,617,248,526,429,120,96,4454,639,901,2560,263,96,0,634,0,214,25,0,1700,3393
1400000US06037601100,"Census Tract 6011, Los Angeles County, California",7123,3473,3650,394,644,441,519,617,1004,1279,835,431,240,386,274,59,6812,311,1293,2331,58,275,0,2855,49,0,0,5,4259,2864
1400000US06037601202,"Census Tract 6012.02, Los Angeles County, California",4191,2120,2071,208,192,210,287,452,757,606,549,135,224,325,103,143,4040,151,2175,114,92,322,0,1337,40,0,0,0,3523,668
1400000US06037601211,"Census Tract 6012.11, Los Angeles County, California",3086,1372,1714,284,259,126,321,267,398,381,435,196,82,130,58,149,2917,169,498,1165,0,0,36,1218,37,11,0,36,1636,1450
1400000US06037601212,"Census Tract 6012.12, Los Angeles County, California",6508,3226,3282,604,294,627,505,610,839,851,1089,303,250,366,82,88,5816,692,1626,2079,102,112,237,1660,155,0,0,0,3933,2575
1400000US06037601301,"Census Tract 6013.01, Los Angeles County, California",1728,867,861,80,114,121,37,40,196,276,160,133,209,249,81,32,1545,183,474,946,46,71,0,8,17,36,15,33,388,1340
1400000US06037601302,"Census Tract 6013.02, Los Angeles County, California",6934,3335,3599,583,434,470,551,423,1084,1256,1004,387,171,434,137,0,6066,868,1370,3286,2,367,0,1041,166,144,51,0,2418,4516
1400000US06037601303,"Census Tract 6013.03, Los Angeles County, California",5363,2184,3179,292,359,405,337,485,1051,671,835,192,175,304,182,75,5032,331,917,2974,72,170,0,899,67,0,29,90,1601,3762
1400000US06037601401,"Census Tract 6014.01, Los Angeles County, California",6354,3815,2539,460,234,351,309,508,967,709,998,597,449,534,171,67,5714,640,1548,2119,197,322,0,1528,34,18,77,67,3159,3195
1400000US06037601402,"Census Tract 6014.02, Los Angeles County, California",4803,2526,2277,283,418,240,217,279,675,830,699,389,356,281,127,9,4263,540,2129,95,178,68,21,1772,0,12,0,0,4392,411
1400000US06037601501,"Census Tract 6015.01, Los Angeles County, California",3847,1871,1976,191,220,503,419,242,669,404,495,308,250,50,71,25,3469,378,1583,202,62,25,222,1375,0,9,0,0,3363,484
1400000US06037601502,"Census Tract 6015.02, Los Angeles County, California",4134,2297,1837,352,245,388,239,495,511,495,547,237,143,420,40,22,3726,408,1889,129,39,15,0,1654,0,0,0,0,3969,165
1400000US06037601600,"Census Tract 6016, Los Angeles County, California",4347,2175,2172,325,319,136,290,372,683,627,641,272,190,340,108,44,4034,313,1603,156,0,292,112,1871,0,7,37,0,3815,532
1400000US06037601700,"Census Tract 6017, Los Angeles County, California",5324,2820,2504,409,450,382,619,316,875,931,637,203,320,137,45,0,4684,640,1750,331,20,206,0,2377,0,0,0,0,4680,644
1400000US06037601801,"Census Tract 6018.01, Los Angeles County, California",2793,1349,1444,168,259,123,162,334,551,260,410,185,159,126,35,21,2653,140,1436,71,34,102,0,1010,0,12,5,0,2607,186
1400000US06037601802,"Census Tract 6018.02, Los Angeles County, California",3885,2089,1796,232,309,325,310,267,671,506,586,135,205,202,137,0,3804,81,1802,126,0,134,0,1742,0,23,0,0,3505,380
1400000US06037601900,"Census Tract 6019, Los Angeles County, California",4758,2259,2499,330,399,303,227,476,796,652,652,327,167,230,163,36,4364,394,1534,1470,37,12,0,1311,9,11,23,0,3155,1603
1400000US06037602002,"Census Tract 6020.02, Los Angeles County, California",3093,1587,1506,263,268,195,189,185,676,435,301,208,172,120,77,4,2791,302,938,470,50,88,0,1245,0,6,0,0,2369,724
1400000US06037602003,"Census Tract 6020.03, Los Angeles County, California",4279,2252,2027,237,364,366,233,157,918,491,472,204,312,286,126,113,4042,237,1516,478,19,64,0,1965,0,41,0,0,3623,656
1400000US06037602103,"Census Tract 6021.03, Los Angeles County, California",5574,2667,2907,357,369,548,471,603,748,628,755,274,306,242,219,54,5318,256,2561,1340,386,168,0,863,41,0,24,0,3811,1763
1400000US06037602104,"Census Tract 6021.04, Los Angeles County, California",6013,3212,2801,688,599,358,257,332,1117,827,948,320,149,228,110,80,5137,876,2003,1105,0,206,0,1823,0,19,8,0,4355,1658
1400000US06037602105,"Census Tract 6021.05, Los Angeles County, California",3634,1702,1932,250,179,182,157,261,621,556,538,404,187,201,71,27,3435,199,1400,817,0,124,34,1060,0,28,0,0,2272,1362
1400000US06037602106,"Census Tract 6021.06, Los Angeles County, California",6067,3036,3031,589,308,139,357,587,1219,869,837,405,147,364,173,73,5136,931,2441,1127,33,645,15,875,0,0,125,11,3417,2650
1400000US06037602201,"Census Tract 6022.01, Los Angeles County, California",4093,2062,2031,92,214,463,206,149,966,610,641,189,166,197,65,135,3726,367,2394,294,3,732,144,159,78,0,91,0,1209,2884
1400000US06037602202,"Census Tract 6022.02, Los Angeles County, California",2603,1270,1333,91,43,26,139,17,638,372,507,116,224,177,117,136,2256,347,1426,383,0,129,0,318,15,74,0,13,1705,898
1400000US06037602301,"Census Tract 6023.01, Los Angeles County, California",6694,3292,3402,339,614,372,408,471,965,992,893,419,260,561,274,126,5981,713,4052,240,75,388,0,1226,0,13,131,0,3859,2835
1400000US06037602302,"Census Tract 6023.02, Los Angeles County, California",4518,2436,2082,510,412,195,86,108,596,943,610,295,216,333,108,106,3792,726,2689,158,0,881,0,64,171,9,339,0,730,3788
1400000US06037602402,"Census Tract 6024.02, Los Angeles County, California",6847,3085,3762,622,397,361,827,536,826,960,1073,277,395,333,205,35,5688,1159,2560,545,16,763,24,1780,0,77,89,0,4699,2148
1400000US06037602403,"Census Tract 6024.03, Los Angeles County, California",4578,2192,2386,351,295,253,184,359,1014,698,491,237,243,280,166,7,4415,163,1962,816,0,245,70,1322,0,0,0,0,3119,1459
1400000US06037602404,"Census Tract 6024.04, Los Angeles County, California",5526,2874,2652,487,352,470,436,232,888,941,756,261,299,231,112,61,4917,609,2440,892,0,466,0,1119,184,13,141,0,3408,2118
1400000US06037602504,"Census Tract 6025.04, Los Angeles County, California",4914,2512,2402,366,280,343,399,494,1063,554,691,303,184,131,98,8,4558,356,1490,1782,0,383,30,873,55,0,21,18,2442,2472
1400000US06037602505,"Census Tract 6025.05, Los Angeles County, California",4259,2082,2177,356,526,370,277,203,905,553,525,177,183,153,31,0,4049,210,1105,1551,0,60,18,1315,18,17,35,14,2361,1898
1400000US06037602506,"Census Tract 6025.06, Los Angeles County, California",3931,1914,2017,369,253,239,195,270,936,546,501,242,175,129,67,9,3646,285,672,1452,87,168,9,1258,66,0,8,40,1909,2022
1400000US06037602507,"Census Tract 6025.07, Los Angeles County, California",5033,2229,2804,512,393,242,203,402,1217,544,705,278,149,185,118,85,5011,22,947,2467,1,385,9,1202,0,0,0,9,1935,3098
1400000US06037602510,"Census Tract 6025.10, Los Angeles County, California",3495,1777,1718,199,381,445,291,255,706,400,362,46,232,129,43,6,3411,84,1087,1215,24,37,0,1048,0,0,45,0,1762,1733
1400000US06037602511,"Census Tract 6025.11, Los Angeles County, California",4685,1893,2792,327,478,537,481,319,935,408,446,172,282,224,40,36,4367,318,699,2525,98,133,0,912,14,23,0,0,1856,2829
1400000US06037602512,"Census Tract 6025.12, Los Angeles County, California",2378,1221,1157,87,167,190,85,153,587,332,299,130,127,162,59,0,2372,6,918,134,0,452,116,752,0,0,0,0,1593,785
1400000US06037602513,"Census Tract 6025.13, Los Angeles County, California",1881,1097,784,74,113,280,226,100,210,261,355,112,17,99,34,0,1881,0,599,863,8,0,0,411,0,0,0,0,869,1012
1400000US06037602601,"Census Tract 6026.01, Los Angeles County, California",5076,2073,3003,335,416,319,110,175,749,625,555,430,482,595,243,42,4755,321,402,3462,0,61,262,568,114,0,0,0,867,4209
1400000US06037602602,"Census Tract 6026.02, Los Angeles County, California",3067,1139,1928,101,280,281,157,134,296,483,454,118,107,358,262,36,2768,299,448,1900,0,158,0,262,0,0,0,0,504,2563
1400000US06037602700,"Census Tract 6027, Los Angeles County, California",3532,1556,1976,120,142,334,292,97,354,504,449,184,325,496,153,82,3473,59,397,2593,0,92,32,359,25,0,0,0,642,2890
1400000US06037602801,"Census Tract 6028.01, Los Angeles County, California",3921,1858,2063,465,370,377,313,154,388,533,415,327,237,234,90,18,3379,542,1397,1462,0,1,0,519,0,0,0,0,2498,1423
1400000US06037602802,"Census Tract 6028.02, Los Angeles County, California",4946,2128,2818,355,237,162,255,311,996,477,715,350,267,381,362,78,4520,426,728,3018,55,52,41,626,0,369,0,0,1848,3098
1400000US06037602900,"Census Tract 6029, Los Angeles County, California",4301,2282,2019,267,329,225,402,218,728,634,621,204,189,364,96,24,3826,475,1041,643,97,220,0,1825,9,154,22,20,3244,1057
1400000US06037603004,"Census Tract 6030.04, Los Angeles County, California",1742,748,994,51,71,64,149,120,204,346,191,74,165,119,101,87,1737,5,211,566,1,516,0,443,0,0,0,0,602,1140
1400000US06037603005,"Census Tract 6030.05, Los Angeles County, California",6647,3081,3566,531,558,512,340,442,1368,856,840,551,310,295,26,18,5869,778,776,1946,0,1039,0,2108,48,0,0,0,3323,3324
1400000US06037603006,"Census Tract 6030.06, Los Angeles County, California",1680,883,797,92,63,70,39,117,195,271,294,139,120,175,49,56,1612,68,374,93,35,891,0,219,0,0,19,0,503,1177
1400000US06037603007,"Census Tract 6030.07, Los Angeles County, California",3748,2048,1700,198,305,231,174,232,678,693,358,184,192,177,266,60,3588,160,1330,1091,0,481,0,686,35,28,0,0,1986,1762
1400000US06037603008,"Census Tract 6030.08, Los Angeles County, California",3147,1777,1370,186,146,123,219,142,458,432,262,135,315,542,69,118,2846,301,309,579,83,852,0,1023,9,0,0,12,1636,1511
1400000US06037603101,"Census Tract 6031.01, Los Angeles County, California",4535,2397,2138,181,194,282,244,474,682,620,727,255,293,292,118,173,4101,434,1653,362,0,1347,15,724,12,44,34,0,2114,2421
1400000US06037603102,"Census Tract 6031.02, Los Angeles County, California",3418,1650,1768,197,192,144,140,160,575,419,437,378,164,284,218,110,3241,177,672,317,8,1336,0,908,0,0,76,0,1516,1902
1400000US06037603200,"Census Tract 6032, Los Angeles County, California",3286,1514,1772,119,160,106,57,192,368,405,451,250,273,493,294,118,3181,105,671,182,0,1737,0,591,0,0,70,0,694,2592
1400000US06037603301,"Census Tract 6033.01, Los Angeles County, California",3531,1640,1891,191,169,192,132,109,492,434,570,200,334,382,218,108,3132,399,532,134,81,1759,0,626,9,23,135,0,1062,2469
1400000US06037603302,"Census Tract 6033.02, Los Angeles County, California",3857,1913,1944,209,140,26,158,175,600,416,394,329,444,346,410,210,3633,224,997,223,10,1915,0,488,0,29,39,0,1263,2594
1400000US06037603400,"Census Tract 6034, Los Angeles County, California",3821,1778,2043,325,147,133,167,286,461,400,603,251,247,364,235,202,3384,437,1629,343,0,1084,13,315,99,38,65,11,1373,2448
